UKATEGORIE;UART;ULICHTVERH;XGCSWGS84;YGCSWGS84;STRZUSTAND;GEN_K
"3";"5";"0";8.55862858800;51.55174711800;"0";Paderborn
"3";"5";"0";8.75885877500;51.72193771400;"0";Paderborn
"3";"5";"0";8.51471545500;52.01278396900;"0";Bielefeld
"3";"5";"0";7.36828021700;51.56386035700;"0";Dortmund
"3";"4";"0";7.45579971500;51.55157439700;"0";Dortmund
"3";"5";"0";7.48932878000;51.50837893400;"0";Dortmund
"2";"0";"0";7.27226708800;51.46385639000;"0";Bochum
"2";"8";"2";7.44729656400;52.28372032700;"0";Steinfurt
"3";"4";"0";7.24886802200;51.64154441900;"0";Recklinghausen
"3";"0";"0";7.19280314800;51.74778840400;"0";Recklinghausen
"3";"5";"0";6.40030384400;50.87544208400;"0";Düren
"3";"0";"0";6.89334988400;50.89130577200;"0";Rhein-Erft-Kreis
"3";"5";"0";6.85615609400;50.88099615600;"0";Rhein-Erft-Kreis
"3";"3";"0";6.69237854300;50.87412324700;"0";Rhein-Erft-Kreis
"3";"4";"0";6.95749968500;51.05061629500;"0";Leverkusen
"3";"3";"0";7.00866028400;51.03836407200;"0";Leverkusen
"3";"5";"0";6.92020268300;51.01563840900;"0";Köln
"3";"7";"2";6.92793764600;50.95376158900;"0";Köln
"3";"0";"0";7.11845015800;50.74421187500;"0";Bonn
"2";"3";"0";6.98999237700;51.33029613300;"0";Mettmann
"3";"5";"0";6.32847682900;51.23242726100;"0";Viersen
"3";"3";"0";6.64970325600;51.11539943000;"0";Rhein-Kreis Neuss
"2";"0";"0";6.43605025400;51.20190657700;"0";Mönchengladbach
"3";"5";"2";6.79126233600;51.23122920600;"0";Düsseldorf
"3";"3";"2";6.82180457300;51.24562322200;"0";Düsseldorf
"3";"6";"0";8.98976354700;52.37210963400;"0";Minden-Lübbecke
"2";"0";"2";8.44833267300;51.89816125000;"0";Gütersloh
"3";"5";"0";8.87995048000;51.93705105000;"0";Lippe
"3";"0";"0";7.60136709200;52.09501596700;"0";Steinfurt
"3";"1";"1";7.27544822500;51.82950630100;"0";Coesfeld
"3";"3";"2";7.61566098900;51.98093929600;"0";Münster
"3";"3";"0";7.65956583800;51.90588744000;"0";Münster
"3";"2";"0";7.61093702500;51.97199533700;"0";Münster
"3";"1";"2";7.22197962300;51.60768271300;"1";Recklinghausen
"3";"5";"0";7.10628801600;51.55695887400;"0";Gelsenkirchen
"3";"0";"0";6.29633247600;51.08071893000;"0";Heinsberg
"3";"0";"0";6.68203742100;50.90028486300;"0";Rhein-Erft-Kreis
"2";"3";"0";6.99465888500;51.06019390900;"0";Leverkusen
"3";"4";"0";7.10412025800;50.86202522800;"0";Köln
"3";"5";"0";7.01566470700;50.95169346600;"0";Köln
"2";"7";"0";6.91471833000;51.05315468900;"0";Köln
"3";"5";"0";6.85507707800;51.06471595700;"1";Köln
"3";"4";"2";6.93627902200;50.94699115100;"1";Köln
"3";"5";"2";6.90511678300;50.95872746300;"1";Köln
"3";"0";"0";6.91459630600;50.90823475300;"0";Köln
"3";"5";"0";7.14209494800;50.69722144700;"1";Bonn
"3";"0";"0";6.93840304200;51.17899815400;"0";Mettmann
"3";"5";"0";6.24501135300;51.38890817400;"0";Kleve
"3";"5";"0";6.24955535600;51.84097093400;"0";Kleve
"2";"8";"0";6.44319365700;51.38251762100;"0";Viersen
"2";"1";"2";6.67560053400;51.19655709000;"0";Rhein-Kreis Neuss
"3";"5";"0";6.49041923500;51.15552169700;"0";Mönchengladbach
"3";"0";"1";7.01195964500;51.43943665900;"1";Essen
"3";"0";"0";6.79899507600;51.22357265800;"0";Düsseldorf
"3";"9";"0";8.29913353600;51.83867876800;"0";Gütersloh
"2";"6";"2";8.34375738100;51.66559148200;"0";Soest
"2";"3";"0";8.86261619200;51.47324588700;"0";Hochsauerlandkreis
"2";"4";"2";7.77945353600;51.25720754600;"0";Märkischer Kreis
"3";"0";"0";7.45176432800;52.29484839300;"0";Steinfurt
"3";"8";"0";7.61336310200;52.08955775300;"0";Steinfurt
"3";"5";"0";6.85676763000;51.84271449200;"0";Borken
"3";"7";"0";7.62143972200;51.92446333300;"0";Münster
"3";"4";"0";6.26397968900;50.81593621500;"0";Städteregion Aachen
"3";"5";"2";6.07705380200;50.77674624100;"1";Städteregion Aachen
"3";"2";"0";7.22477099600;50.80056213000;"0";Rhein-Sieg-Kreis
"3";"2";"0";7.11834944100;51.02242415600;"0";Rheinisch-Bergischer Kreis
"3";"7";"0";6.83987889200;50.74258591400;"0";Euskirchen
"3";"5";"0";6.86913307000;50.87008558700;"0";Rhein-Erft-Kreis
"3";"5";"0";6.90277510700;50.94574577400;"0";Köln
"3";"1";"0";6.94096269200;50.91195422700;"1";Köln
"3";"4";"0";6.93303314400;50.91584088900;"0";Köln
"3";"6";"0";6.96168196700;50.92078417200;"0";Köln
"2";"2";"0";6.94737302700;51.10252209300;"0";Mettmann
"2";"0";"0";6.95645313000;51.20897600500;"0";Mettmann
"2";"0";"0";6.82689482900;51.28787703300;"1";Mettmann
"3";"5";"0";6.42572432800;51.17984349900;"0";Mönchengladbach
"2";"4";"0";6.56954851200;51.33455844800;"0";Krefeld
"3";"0";"0";6.76846774400;51.42924721300;"0";Duisburg
"2";"3";"0";6.77875609600;51.43207204300;"0";Duisburg
"3";"3";"0";6.77748946400;51.20423350000;"0";Düsseldorf
"3";"5";"2";8.75955882500;51.72586171500;"1";Paderborn
"3";"4";"0";8.81199580400;52.20644383400;"0";Minden-Lübbecke
"3";"0";"0";8.91648471800;52.28052757000;"0";Minden-Lübbecke
"2";"0";"2";9.07802768900;51.87558644300;"0";Höxter
"3";"0";"0";9.37271412700;51.76979176600;"0";Höxter
"3";"5";"0";8.35360490900;52.05174413300;"0";Gütersloh
"3";"2";"0";8.36870752600;51.89572661000;"0";Gütersloh
"3";"0";"0";8.52166846000;52.01391404900;"0";Bielefeld
"3";"3";"0";8.53569536700;52.01450135800;"0";Bielefeld
"3";"0";"0";8.32551706900;51.55792403600;"0";Soest
"2";"0";"0";8.35126045900;51.61963768700;"0";Soest
"3";"5";"0";8.34925075600;51.67515318900;"0";Soest
"3";"5";"2";8.00978105800;50.78525966300;"1";Siegen-Wittgenstein
"2";"0";"0";7.51434507600;51.24800278800;"0";Märkischer Kreis
"3";"0";"0";7.16778676900;51.94087396700;"0";Coesfeld
"2";"5";"0";7.16503854000;51.94602279300;"0";Coesfeld
"3";"5";"0";6.61188345000;51.83808911700;"0";Borken
"3";"6";"0";7.62655272100;51.95652760300;"0";Münster
"3";"5";"0";7.65280969200;51.96792941000;"0";Münster
"3";"1";"2";7.30506144700;51.56898818100;"0";Recklinghausen
"3";"0";"0";7.09414403600;51.51193814100;"0";Gelsenkirchen
"3";"0";"0";6.35128815100;50.83769144200;"0";Düren
"3";"0";"2";6.08947981400;50.77677998600;"0";Städteregion Aachen
"3";"0";"0";7.19083939500;50.78003263600;"0";Rhein-Sieg-Kreis
"3";"0";"0";7.11064472200;51.11519827900;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";6.80246222300;50.65952064200;"0";Euskirchen
"3";"5";"0";7.00592974200;51.02989874000;"0";Leverkusen
"3";"5";"0";8.87990921500;52.00185266300;"0";Lippe
"3";"0";"0";7.02377792100;50.98206527100;"0";Köln
"2";"0";"0";6.95806926700;51.02608284800;"0";Köln
"3";"5";"0";6.93399401000;50.92171042000;"0";Köln
"3";"0";"2";6.93632160000;50.92859124900;"0";Köln
"3";"5";"0";6.94434403400;50.92374964400;"0";Köln
"3";"4";"0";6.94373453800;51.21663084700;"0";Mettmann
"3";"1";"0";6.25469736900;51.39079174600;"0";Kleve
"3";"0";"0";6.26612921500;51.44225174200;"0";Kleve
"2";"0";"0";6.41152193500;51.37406167100;"0";Viersen
"2";"0";"0";6.34321963100;51.25560362800;"0";Viersen
"3";"5";"0";6.48702181000;51.17578898800;"0";Rhein-Kreis Neuss
"3";"2";"0";6.44752355800;51.13171948300;"0";Mönchengladbach
"3";"0";"0";6.48187503600;51.15516348400;"0";Mönchengladbach
"3";"5";"0";6.75906531200;51.21202848800;"0";Düsseldorf
"3";"1";"0";6.86804588300;51.43050112400;"0";Mülheim an der Ruhr
"3";"0";"0";6.78554757100;51.43095137400;"0";Duisburg
"2";"0";"0";6.86445592300;51.16224816500;"0";Düsseldorf
"3";"0";"2";6.79384920500;51.22900067800;"0";Düsseldorf
"3";"5";"0";8.72354768100;51.70569112600;"0";Paderborn
"3";"2";"0";9.38185951000;51.77696490100;"0";Höxter
"3";"8";"2";8.47263117500;51.24942105300;"0";Hochsauerlandkreis
"3";"3";"0";6.68143783700;51.44969704100;"1";Duisburg
"3";"0";"0";8.75210848200;51.71520011000;"0";Paderborn
"3";"0";"0";8.31325024700;51.83488527500;"0";Gütersloh
"3";"5";"0";8.28320513200;51.84793791200;"0";Gütersloh
"2";"5";"1";8.66614296400;51.96118904700;"0";Lippe
"3";"5";"0";7.76299210000;51.69445860900;"0";Hamm
"2";"5";"0";7.47453211800;51.53425973100;"0";Dortmund
"3";"5";"0";7.27667092800;51.83214704100;"0";Coesfeld
"3";"3";"2";7.09989130000;52.03029406000;"0";Borken
"3";"4";"0";7.64019930000;51.97995380200;"0";Münster
"2";"1";"0";6.92263904700;51.51854539300;"0";Bottrop
"2";"4";"0";6.07545596600;51.09498497800;"0";Heinsberg
"2";"4";"0";7.14593701800;50.95071598500;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";7.36116408200;51.20126777600;"0";Oberbergischer Kreis
"3";"5";"0";6.97251295600;50.82674085200;"0";Rhein-Erft-Kreis
"3";"5";"0";7.05619655100;50.96906262100;"0";Köln
"3";"0";"0";6.96427109900;50.98102475500;"0";Köln
"3";"0";"0";6.92314235500;51.03492415500;"0";Köln
"3";"5";"0";6.86029563000;51.06965759800;"0";Köln
"3";"0";"0";6.91678685800;50.95313628000;"0";Köln
"3";"5";"0";6.95738121200;50.90451213900;"0";Köln
"3";"0";"0";6.90736625400;50.92161478600;"0";Köln
"3";"7";"0";6.76430608000;51.56627835200;"0";Wesel
"3";"5";"0";6.60484302700;51.44932574600;"0";Wesel
"3";"5";"0";6.33298196700;51.69985104500;"0";Kleve
"3";"0";"0";6.35324525800;51.33919205500;"0";Viersen
"3";"0";"0";6.27571628000;51.30418740500;"0";Viersen
"3";"0";"0";6.32780488200;51.25559674900;"0";Viersen
"3";"0";"1";6.44036923900;51.21125616300;"0";Mönchengladbach
"3";"5";"0";6.87571954900;51.16091773700;"0";Düsseldorf
"3";"5";"0";6.78622602300;51.33768580400;"0";Düsseldorf
"3";"3";"0";6.79195053100;51.24333355700;"0";Düsseldorf
"3";"5";"0";6.73349085400;51.23583033500;"0";Düsseldorf
"2";"0";"0";6.77056493700;51.22556086600;"0";Düsseldorf
"3";"0";"0";8.73733367800;51.71786027800;"0";Paderborn
"3";"5";"0";8.63738394800;52.19880598600;"0";Herford
"2";"4";"2";8.52712709800;51.87132038200;"0";Gütersloh
"3";"6";"0";8.53307572100;52.02322028000;"0";Bielefeld
"3";"5";"0";6.48709373000;51.32295085100;"0";Viersen
"3";"4";"0";8.48911959000;51.35574237200;"0";Hochsauerlandkreis
"3";"0";"0";7.96191781500;51.45223957500;"0";Hochsauerlandkreis
"3";"2";"0";7.59354005800;51.13924469800;"0";Märkischer Kreis
"3";"2";"0";7.40969195800;51.46072291300;"0";Dortmund
"3";"0";"0";7.56491956700;51.59302628800;"0";Unna
"3";"1";"0";7.25750929400;51.50879250300;"0";Bochum
"3";"4";"2";7.55183342600;52.14360996400;"0";Steinfurt
"3";"0";"0";6.99663484200;51.95754387800;"0";Borken
"3";"5";"0";6.08267710600;50.82256305600;"0";Städteregion Aachen
"2";"4";"0";7.01531237200;51.02414001200;"0";Leverkusen
"3";"5";"0";6.88611463700;51.03385948700;"0";Köln
"3";"0";"0";6.90182465900;50.96033898500;"0";Köln
"3";"5";"0";6.90400460400;50.92414822700;"0";Köln
"3";"1";"0";6.94976198100;50.91898103100;"1";Köln
"3";"5";"0";6.96098287900;50.93091899200;"1";Köln
"3";"0";"0";6.94416988300;50.93599765800;"0";Köln
"3";"5";"0";7.15292625700;50.68469595300;"0";Bonn
"2";"3";"0";6.69309088700;51.19529430900;"0";Rhein-Kreis Neuss
"3";"0";"2";6.72173657100;51.15644755200;"0";Rhein-Kreis Neuss
"3";"5";"0";6.53501567600;51.32851486400;"0";Krefeld
"3";"1";"0";7.04379212200;51.43036863500;"0";Essen
"3";"0";"0";8.75894645200;51.70633147800;"0";Paderborn
"3";"5";"0";8.92650887500;52.28950119400;"0";Minden-Lübbecke
"2";"5";"0";8.47419833100;51.87164100100;"0";Gütersloh
"3";"1";"0";8.87784392400;51.93761976000;"0";Lippe
"3";"0";"0";8.00450094600;51.32737278300;"0";Hochsauerlandkreis
"3";"5";"0";7.87556704600;51.23207481000;"0";Märkischer Kreis
"3";"5";"1";7.22004814000;51.48128324300;"0";Bochum
"3";"5";"0";8.14961317200;51.83327543500;"0";Warendorf
"3";"5";"0";7.53023867500;52.28389096200;"0";Steinfurt
"3";"0";"0";7.16092244900;51.93214054500;"0";Coesfeld
"3";"3";"0";7.63724512600;51.95889572400;"0";Münster
"3";"1";"0";7.65110199700;51.99098861500;"0";Münster
"3";"3";"0";7.63992501800;51.96783673200;"1";Münster
"3";"5";"0";7.09616084300;51.55781432200;"0";Gelsenkirchen
"3";"0";"0";6.41073763600;51.08121672000;"0";Heinsberg
"3";"0";"0";7.18547958700;50.77821415900;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.18337077400;50.78811351700;"0";Rhein-Sieg-Kreis
"3";"1";"0";7.16440407700;50.81554579300;"1";Rhein-Sieg-Kreis
"3";"0";"0";6.93255083800;50.94975716100;"0";Köln
"3";"0";"1";6.94724235300;50.91491043400;"1";Köln
"2";"0";"0";6.94099096300;50.91460744800;"1";Köln
"3";"0";"0";6.94247789900;50.92236550700;"0";Köln
"3";"0";"0";6.75401591700;51.56647644500;"0";Wesel
"3";"5";"0";6.68872652900;51.18103331200;"0";Rhein-Kreis Neuss
"3";"5";"0";6.36101837100;51.14997557400;"0";Mönchengladbach
"3";"5";"0";6.87437042800;51.43582285800;"0";Mülheim an der Ruhr
"3";"0";"0";7.01767554700;51.50611794500;"0";Essen
"3";"0";"0";6.67923550800;51.45541117600;"0";Duisburg
"3";"5";"0";6.80682795000;51.22571291700;"0";Düsseldorf
"3";"1";"0";8.77202304800;51.71441899400;"0";Paderborn
"3";"0";"0";8.80058382000;51.99088971900;"1";Lippe
"3";"0";"0";7.67284546000;51.29657344700;"0";Märkischer Kreis
"2";"5";"0";7.39852822100;51.49930409600;"0";Dortmund
"3";"1";"0";7.44508138300;51.50880380100;"0";Dortmund
"3";"5";"0";6.62094261700;51.84319269400;"0";Borken
"3";"0";"2";7.06606451600;51.54685726600;"0";Gelsenkirchen
"3";"5";"0";7.11330026400;51.49682904800;"0";Gelsenkirchen
"3";"0";"0";6.23771767500;51.00772255000;"1";Heinsberg
"3";"5";"0";6.15022060100;50.76418089900;"0";Städteregion Aachen
"2";"0";"0";7.03634171100;50.81668881400;"1";Rhein-Sieg-Kreis
"3";"0";"2";6.79348732500;50.99436496900;"0";Rhein-Erft-Kreis
"3";"6";"0";6.98281402900;51.03287189100;"0";Leverkusen
"3";"5";"0";7.05585864900;50.89132947700;"0";Köln
"2";"0";"2";6.89956547300;50.97951922700;"0";Köln
"3";"5";"1";6.89924488700;50.92205613400;"0";Köln
"3";"4";"0";6.95560740000;50.92139226200;"0";Köln
"3";"5";"0";7.14779509700;50.69112707100;"1";Bonn
"3";"0";"0";6.66471761300;51.45533441000;"0";Wesel
"3";"5";"0";6.62650082600;51.67981586600;"0";Wesel
"3";"5";"0";6.69193759100;51.20128308000;"0";Rhein-Kreis Neuss
"3";"0";"2";7.19068544700;51.19393517100;"1";Remscheid
"3";"5";"0";6.57005131700;51.32871252900;"0";Krefeld
"3";"4";"0";7.00111295700;51.42213142300;"0";Essen
"3";"5";"1";6.75080217000;51.42356841500;"0";Duisburg
"3";"0";"0";6.77005554400;51.47050634300;"0";Duisburg
"3";"4";"0";7.62325650300;52.26316757700;"0";Steinfurt
"3";"5";"0";7.50882951800;52.17145879900;"1";Steinfurt
"2";"5";"0";7.03437837800;52.18225220100;"0";Borken
"3";"1";"0";7.62093099400;51.97212579900;"0";Münster
"3";"5";"0";7.13610372100;51.59354565400;"0";Recklinghausen
"3";"1";"0";7.21318831800;51.57327459700;"1";Recklinghausen
"3";"0";"0";6.76398494500;50.80328717100;"0";Rhein-Erft-Kreis
"2";"0";"0";6.84695781000;51.04225861900;"1";Köln
"3";"0";"0";6.88576093900;50.94705996900;"0";Köln
"3";"5";"0";6.96959913000;50.88306352100;"0";Köln
"3";"1";"0";6.91746674200;50.92300130300;"0";Köln
"3";"1";"0";6.95667021900;50.94786421600;"0";Köln
"2";"0";"0";6.96292894100;50.92356226600;"1";Köln
"3";"3";"0";6.75444551000;51.56113346400;"0";Wesel
"3";"1";"0";6.41977132100;51.37340172500;"1";Viersen
"3";"0";"0";6.56584478300;51.33368680500;"0";Krefeld
"3";"0";"0";8.41917622800;51.79733443000;"0";Gütersloh
"3";"5";"0";8.73074880900;51.71115216700;"0";Paderborn
"3";"5";"0";8.93318181900;52.26482590600;"0";Minden-Lübbecke
"3";"0";"0";7.82274278900;51.66458381900;"0";Hamm
"3";"3";"2";7.47351686900;51.35929898800;"0";Hagen
"3";"5";"0";7.44779968100;51.51529422500;"0";Dortmund
"3";"5";"0";7.82783067500;51.84333229700;"0";Warendorf
"3";"5";"0";7.61593293800;52.09512503000;"0";Steinfurt
"3";"0";"0";7.27881626200;51.83195609400;"0";Coesfeld
"2";"1";"1";7.21788876100;51.57735201900;"1";Recklinghausen
"3";"5";"0";6.20177759700;50.92010772900;"0";Städteregion Aachen
"3";"4";"0";7.29868670700;50.76965813400;"0";Rhein-Sieg-Kreis
"3";"5";"0";6.74024748400;50.86541452500;"1";Rhein-Erft-Kreis
"3";"0";"2";6.80357942700;50.96144095200;"0";Rhein-Erft-Kreis
"3";"0";"0";6.93956544800;50.96924195900;"0";Köln
"3";"0";"0";6.94827440600;50.89408777900;"1";Köln
"3";"0";"0";6.95260878900;50.92658228800;"1";Köln
"3";"1";"0";6.95204282100;50.93837032700;"1";Köln
"2";"5";"0";8.10877021400;51.57696906300;"0";Soest
"3";"5";"0";7.15536064200;50.69441022800;"0";Bonn
"3";"5";"0";7.07277969500;50.73722503100;"1";Bonn
"3";"5";"0";6.59254522400;51.54022176300;"0";Wesel
"2";"0";"0";6.82931909600;51.33831114500;"0";Mettmann
"3";"4";"0";6.85572089000;51.50958348300;"1";Oberhausen
"3";"6";"0";7.16999333500;51.26228697000;"0";Wuppertal
"3";"6";"0";7.01289324300;51.45349849700;"0";Essen
"3";"0";"0";6.74786254700;51.44113683800;"0";Duisburg
"3";"5";"0";6.77539426800;51.47392533600;"1";Duisburg
"2";"1";"0";9.37511858200;51.66411329400;"1";Höxter
"3";"3";"0";8.47917178500;51.98113637300;"1";Bielefeld
"3";"0";"0";8.54557694700;52.04919293200;"1";Bielefeld
"3";"1";"0";7.44826423400;51.35979456100;"0";Hagen
"3";"6";"0";7.15746747800;51.52860925000;"0";Herne
"3";"0";"1";7.46057114500;51.77062340800;"0";Coesfeld
"3";"5";"0";7.28246093000;51.83855658200;"0";Coesfeld
"3";"0";"0";7.52931027000;50.98745881100;"0";Oberbergischer Kreis
"2";"0";"0";6.84355691800;50.75295511700;"0";Euskirchen
"3";"3";"0";6.82448767800;50.88392019500;"0";Rhein-Erft-Kreis
"3";"9";"2";6.75705412500;50.89873344400;"0";Rhein-Erft-Kreis
"3";"4";"0";6.68307141000;50.94206130100;"0";Rhein-Erft-Kreis
"3";"0";"0";6.97764305600;50.96934429000;"0";Köln
"3";"0";"0";6.91686757300;51.03048878400;"0";Köln
"3";"2";"2";6.95092070700;50.92859527000;"0";Köln
"3";"5";"0";7.83291439100;51.41228964400;"0";Märkischer Kreis
"3";"5";"0";6.47254582000;51.51175128700;"0";Wesel
"3";"5";"0";6.26517765000;51.44544144900;"0";Kleve
"3";"4";"0";6.62320206700;51.10682054100;"0";Rhein-Kreis Neuss
"2";"0";"0";6.53826906400;51.35275525700;"0";Krefeld
"2";"0";"0";6.95674798800;51.43703402000;"0";Essen
"3";"5";"0";8.51054657300;52.04466041400;"0";Bielefeld
"2";"0";"0";7.79346870200;51.44872551900;"0";Märkischer Kreis
"2";"4";"0";7.75925013800;51.69439672600;"0";Hamm
"3";"0";"2";7.88177949700;51.76295846100;"0";Warendorf
"3";"5";"0";7.90655194200;51.76219100800;"0";Warendorf
"3";"5";"0";7.46513737200;52.28412585700;"0";Steinfurt
"2";"1";"2";7.27123651400;51.84307913000;"0";Coesfeld
"3";"3";"0";6.80946964800;52.04701837700;"0";Borken
"3";"0";"0";7.64697539700;51.93745729400;"0";Münster
"2";"0";"2";6.21701894000;50.79082763700;"1";Städteregion Aachen
"3";"0";"0";7.11858652100;50.83247916400;"0";Rhein-Sieg-Kreis
"3";"0";"0";6.77022711800;50.57808449600;"0";Euskirchen
"3";"6";"0";6.90425195400;50.82695814200;"0";Rhein-Erft-Kreis
"3";"5";"0";6.70549000900;50.87041532800;"0";Rhein-Erft-Kreis
"3";"5";"0";7.00104061200;50.93937320400;"0";Köln
"3";"2";"0";7.04190666200;50.71132087300;"0";Bonn
"3";"4";"0";6.94947960200;51.16405346600;"0";Mettmann
"3";"0";"0";6.19847730700;51.32137420300;"0";Viersen
"2";"0";"0";6.41027864600;51.23323924600;"0";Viersen
"2";"0";"2";6.56509704400;51.33194720300;"0";Krefeld
"3";"1";"0";6.55910263800;51.34059012000;"0";Krefeld
"3";"0";"2";6.73527266400;51.45547377700;"0";Duisburg
"3";"1";"0";6.76379152100;51.21461838800;"0";Düsseldorf
"3";"0";"0";8.69263226500;51.68393190100;"0";Paderborn
"3";"4";"0";9.36093429500;51.77326233600;"0";Höxter
"2";"0";"0";8.86270069600;52.16638032500;"0";Herford
"2";"0";"0";8.46973141300;52.14939362800;"0";Herford
"2";"0";"2";8.23760388700;51.88361230400;"1";Gütersloh
"3";"0";"1";8.11461489200;51.58058539900;"0";Soest
"2";"0";"2";8.07378999300;51.38300318200;"0";Hochsauerlandkreis
"3";"5";"0";7.57285800000;51.34977918000;"0";Hagen
"3";"5";"0";7.20916162400;51.47356943900;"0";Bochum
"2";"5";"0";7.33344116300;52.14907375400;"0";Steinfurt
"3";"1";"0";7.57576795400;51.91928807500;"0";Münster
"3";"5";"0";7.63726003600;51.91078679000;"0";Münster
"2";"5";"0";7.63358019900;51.96019376000;"1";Münster
"3";"0";"2";7.08510450700;51.55257917200;"0";Gelsenkirchen
"3";"0";"1";7.50212504600;51.51677963800;"0";Dortmund
"3";"0";"0";6.11501226400;50.77323947600;"1";Städteregion Aachen
"3";"1";"0";7.08714154400;51.08753264900;"1";Rheinisch-Bergischer Kreis
"3";"5";"0";6.85721037500;50.86460883900;"0";Rhein-Erft-Kreis
"3";"3";"0";6.71059591500;50.91484421900;"0";Rhein-Erft-Kreis
"2";"1";"0";6.99283966100;51.02978714800;"0";Leverkusen
"3";"4";"0";8.00193767600;51.95890025300;"1";Warendorf
"2";"0";"0";6.93267963600;50.96910455100;"0";Köln
"3";"5";"2";6.90511263800;50.95872357300;"0";Köln
"2";"0";"0";6.93253202100;50.94001019300;"1";Köln
"2";"3";"0";6.95137013900;50.92164058100;"1";Köln
"3";"0";"0";7.05203447500;50.74858046500;"0";Bonn
"3";"0";"0";6.25224060600;51.83246746800;"1";Kleve
"3";"0";"0";6.94459398700;50.92428330300;"1";Köln
"3";"2";"1";6.95924303700;50.93316014500;"0";Köln
"3";"0";"0";7.09802258600;51.16475427800;"1";Solingen
"3";"5";"0";6.75941895300;51.41565499000;"0";Duisburg
"2";"5";"2";8.79778815500;51.71768779700;"0";Paderborn
"3";"4";"0";8.74726829400;51.71815514400;"1";Paderborn
"3";"2";"0";7.38371400000;51.55436074300;"0";Dortmund
"3";"0";"0";6.77642224400;51.20730113900;"0";Düsseldorf
"2";"0";"2";7.03786966700;52.18048051200;"1";Borken
"3";"8";"2";7.11367639300;50.81266903100;"1";Rhein-Sieg-Kreis
"3";"9";"2";6.88809616400;50.83582720200;"1";Rhein-Erft-Kreis
"3";"2";"2";7.00452060600;51.04970566700;"0";Leverkusen
"3";"3";"0";7.10942432600;50.85063868800;"0";Köln
"3";"1";"0";8.03594671800;50.89421635300;"0";Siegen-Wittgenstein
"3";"1";"0";6.98849279700;50.95085382900;"0";Köln
"3";"0";"0";6.89086940400;50.97055557400;"1";Köln
"3";"1";"0";6.95573025500;50.92032098400;"0";Köln
"3";"0";"0";6.94274494300;50.93222090200;"0";Köln
"2";"0";"0";7.03104892800;50.68798191100;"0";Rhein-Sieg-Kreis
"2";"5";"0";6.63015317000;51.66603346500;"0";Wesel
"2";"0";"0";6.55880499300;51.33989419000;"0";Krefeld
"3";"8";"2";6.98377141300;51.43444599500;"1";Essen
"3";"1";"2";6.71441600600;51.45522320000;"1";Duisburg
"3";"0";"0";6.71083336300;51.53667073800;"1";Duisburg
"2";"6";"0";6.56681952700;51.32842269800;"0";Krefeld
"3";"0";"0";8.56344905200;51.55403911800;"0";Paderborn
"3";"0";"0";8.74146315400;52.12634545600;"0";Herford
"3";"4";"0";8.01801984900;51.79509184200;"0";Warendorf
"3";"9";"0";6.59822286600;51.82663640900;"0";Borken
"3";"2";"0";7.12020821000;51.66528616800;"0";Recklinghausen
"3";"2";"0";7.18458798800;51.56193516400;"0";Recklinghausen
"3";"1";"2";6.21450419500;50.78002837800;"0";Städteregion Aachen
"3";"5";"0";7.63941005500;50.79406551200;"0";Rhein-Sieg-Kreis
"2";"0";"0";6.76347240600;50.93936826800;"0";Rhein-Erft-Kreis
"3";"5";"0";6.91670536300;50.92292663900;"0";Köln
"3";"5";"0";6.58048751400;51.46374428100;"0";Wesel
"3";"3";"0";6.63575515700;51.67030640000;"0";Wesel
"2";"5";"0";6.45310217900;51.78090891000;"0";Kleve
"3";"3";"0";6.57196589600;51.32749692300;"0";Krefeld
"3";"9";"0";6.76217298800;51.40636092000;"0";Duisburg
"3";"0";"0";6.77919219800;51.23712611400;"0";Düsseldorf
"3";"4";"0";8.79837132200;52.20520571500;"0";Minden-Lübbecke
"2";"5";"0";8.64602674900;52.34668828300;"0";Minden-Lübbecke
"3";"6";"0";9.37557897200;51.66193421300;"0";Höxter
"3";"0";"0";8.88401582800;52.02895531300;"0";Lippe
"3";"0";"0";7.49136685700;51.42201536500;"0";Dortmund
"3";"1";"0";7.44686969600;51.50999077500;"0";Dortmund
"3";"0";"0";7.48941369800;51.50636095100;"1";Dortmund
"3";"5";"0";7.22198112500;51.47031495700;"0";Bochum
"3";"0";"0";7.37677779700;52.24244370700;"1";Steinfurt
"3";"0";"0";7.58681442400;52.29458098400;"1";Steinfurt
"3";"5";"0";6.62919664400;51.83809948700;"1";Borken
"2";"8";"0";7.55251754000;51.94862608900;"0";Münster
"3";"0";"1";6.11855169500;50.96385027500;"0";Heinsberg
"3";"5";"0";6.09862585800;50.77446664100;"1";Städteregion Aachen
"2";"0";"0";6.10404602300;50.78853294400;"0";Städteregion Aachen
"3";"1";"0";6.85449436500;50.88327578500;"1";Rhein-Erft-Kreis
"3";"5";"0";6.63884481900;51.83888314400;"0";Borken
"3";"3";"0";7.07536827300;50.83981191500;"1";Köln
"3";"6";"0";6.96456642400;50.95519130600;"1";Köln
"2";"5";"1";6.91343160900;50.90738237100;"1";Köln
"2";"5";"2";7.13416653200;50.69420665500;"1";Bonn
"3";"5";"0";6.93682673600;50.62505554900;"0";Rhein-Sieg-Kreis
